video_code,points
S000645,"[810.8918900248698, 254.68745677408563, 750.5210693036839, 256.0080507346949, 738.1825074044634, 272.2953762488768, 803.8412832253152, 271.4149802751372]"
S000645,"[1350.4267820995678, 498.7824408831328, 1481.7359705770878, 658.0925513235474, 1635.9679943173433, 844.5163987628989, 1888.9085132513626, 804.4583819577489, 1759.3536133095479, 678.1215597261223, 1585.0714264830592, 500.9418700110362, 1477.0374419905202, 498.7347075043259]"
S000646,"[1347.5541099230652, 500.72521006437375, 1640.594955029551, 848.9218176783689, 1890.4508334887655, 805.7824149651306, 1571.1905443464361, 503.80659597246216]"
S000646,"[755.3031387604834, 374.3883878327471, 690.5256887895761, 506.8879818805506, 821.6229089687934, 503.80659597246216, 855.5539541916496, 371.30700192465866]"
S000646,"[749.5117064173609, 258.4737653533116, 741.0289451116467, 268.103096316088, 803.878494785801, 267.3327498390659, 808.8910355573593, 258.4737653533116]"
S000646,"[977.754667241476, 228.22992827495577, 992.0013224094236, 263.7846353464426, 1120.9392942562772, 266.24974407291336, 1083.0731063098222, 229.11032424869532]"
S000647,"[758.0186033132089, 370.80012476714836, 827.189329111869, 368.93261815618564, 852.8946664019116, 369.866371461667, 828.1240686496888, 487.98616460505775, 822.0482616538605, 506.194354061944, 691.1847263590981, 508.99561397838806, 734.6501148677156, 418.4215433466972]"
S000647,"[1905.2099511819272, 804.3412354188395, 1641.0876105267394, 846.7102916550557, 1482.9997861929771, 663.7530033623038, 1346.1188651235004, 498.12851080254944, 1581.3227013273904, 492.3509122248836, 1747.1221268481652, 659.9012709771932]"
S000647,"[804.543476317389, 270.3531017183873, 811.2365641400793, 255.23686896172694, 750.1257622807327, 254.6554753941631, 737.0305904537298, 271.2251920697331]"
S000647,"[951.2645546509797, 229.06448655296936, 965.4024901605031, 268.54474350035264, 1036.0921677081203, 266.61887730779733, 1077.8633408044395, 268.8657211991119, 1107.4244786879885, 270.7915873916672, 1123.1689977781396, 269.50767659663023, 1094.8931267590926, 240.619683708301, 1080.7551912495694, 230.02741964924695, 1008.137613405199, 227.45959805917326, 980.1830591022775, 227.13862036041405]"
S000648,"[1643.0155108234928, 848.6361578476109, 1349.974665717007, 500.0543769951048, 1577.466900733884, 496.20264460999414, 1893.6425494014086, 800.4895030337289, 1637.2318099332329, 846.7102916550557]"
S000648,"[966.8995384405265, 265.48758494278815, 954.74792444887, 231.87246594545957, 1027.6576083988089, 233.27309590368156, 1090.7525272016408, 234.2068492091629, 1126.2726296387907, 268.2888448592322]"
S000648,"[755.529093634492, 373.31638431029234, 852.1811618450522, 371.2621270382334, 825.4476110634079, 505.81597835809583, 688.6952166803811, 508.89736426618435]"
S000648,"[813.8989737792596, 253.5882036435014, 748.9345759007883, 254.98883360172346, 729.7724153754838, 274.1307763640911, 803.6168388632425, 273.6638997113504]"
S000650,"[1301.6122212925106, 383.5066217491909, 1275.5733667339189, 396.5962350079631, 1340.551957667665, 412.6833480873287, 1364.3559959305223, 397.2397195311378]"
S000650,"[1030.4854564055343, 323.4208692058504, 1065.7497173051172, 330.704936836511, 1137.079871858847, 344.8414974589105, 1021.7242715737551, 383.3012618223594, 909.2890662325899, 358.47280634722154]"
S000658,"[693.0795219428875, 488.0023055402777, 944.3415966944466, 483.38094998576435, 918.1363496344679, 652.8306536512546, 594.424474187674, 640.5070388392189]"
S000660,"[744.6100389295029, 420.9918840251779, 814.7363061131863, 403.64159351926423, 872.8409274939523, 386.95862187896273, 1031.7937997769677, 422.32652175640203, 1139.7416267913927, 447.37058902659396, 1308.2436077972927, 488.91473797937914, 1296.207752011157, 529.3656198544593, 1286.3602336406823, 561.0703651079006, 1030.3247560083407, 493.2878062901986, 891.3653301138648, 458.3032598036428]"
S000661,"[1306.4005367370376, 486.33760506468116, 1287.6280281109966, 555.979752119249, 981.9043162011878, 476.9627006534894, 739.8730442725895, 418.034730068855, 875.3032850747417, 383.21365654157114, 1060.3465843885733, 428.07927050941765]"
S000662,"[768.089660125098, 416.9000527730341, 889.9596110274795, 380.47543458684606, 1153.4609404189002, 440.86263712977, 1329.018968108299, 484.5087729223964, 1312.4469078602158, 558.09453589569]"
S000663,"[768.8083012072309, 420.490849629688, 890.6782521096125, 384.06623144349993, 1154.1795815010332, 444.4534339864239, 1329.737609190432, 488.0995697790503, 1300.6206680126782, 556.5640965125816]"
S000664,"[1275.7608977471166, 437.1673944406306, 1503.9006956810476, 420.2224240740815, 1624.1365351327138, 477.2191425797464, 1345.127728200001, 498.7854685008089, 1257.2630762930141, 437.1673944406306]"
S000667,"[1137.4570549606224, 725.3178803205662, 1033.6957141538637, 826.8279197722703, 825.9760766923198, 676.8745261770739, 677.7261508022095, 575.325433966556, 579.2664843432414, 516.2375005543702, 708.0214327895843, 495.78398514245964, 817.841829993818, 548.0540800840087, 982.1937347753264, 641.2312058493787]"
S000670,"[1303.2222041821324, 757.0753673055624, 1223.0378320651898, 889.7152199411397, 1073.689473906593, 792.0343390528327, 778.9837273257735, 600.1907961637062, 672.7115691702678, 538.3419110801093, 804.3859317280238, 507.15047880173915, 970.1486584656033, 584.335094105741, 1113.555323982442, 658.3666397628074]"
S000679,"[1572.9757247904945, 448.0814087338091, 1726.4074604715463, 539.7210993532093, 1434.9642640522618, 567.4440309691622, 1303.1209132911567, 453.47197877024445]"
S000680,"[1053.0698831769416, 386.7710885040361, 1317.064990198008, 349.19111453574425, 1425.6237257954558, 405.8691080616926, 1198.020467639443, 478.56479541019155]"
S000681,"[1373.0622168779707, 451.55904894780696, 1402.833451879504, 403.7405259925495, 1228.1318048129804, 354.9595506949083, 1090.4258006546618, 322.09657786281326, 1019.5600070195462, 349.49421155979263, 1187.025534914975, 395.01129883402416]"
S000686,"[1137.5829572239352, 449.86563520723314, 1119.361962418836, 467.52084937201045, 1092.7433146967617, 584.335094105741, 861.343768666727, 548.960608429118, 640.935217960915, 514.9305200522414, 508.3119943179319, 495.99496593478625, 620.4849935868233, 425.37410927567714, 720.7004650148683, 427.08267838839754, 937.6441844130795, 438.4731391398668]"
S000687,"[1090.9724051146663, 444.0000766617469, 588.2714419787571, 422.43779651600573, 478.7874898847401, 497.9057770261, 1063.2159102175915, 567.2131060659824]"
S000688,"[581.8751375878808, 432.0664936703873, 1089.2021832066355, 445.15787804458733, 1062.216702056702, 572.2213146177052, 480.10132296527337, 497.5234155413874]"
S000691,"[959.8477829901335, 318.17196754243724, 1055.1224156789947, 366.8741193057557, 1142.9983111816873, 347.04639856894363, 1215.4873623396074, 328.5667627119795, 1280.4684891955144, 312.2866533241583, 1161.8917340898686, 286.21759720643695]"
S000692,"[963.8082336594583, 316.3603133989358, 1080.8896503892636, 296.2601218169697, 1181.3699707170817, 286.64698671255115, 1287.0927425402638, 320.7299202645805, 1189.2336479601283, 338.2083477271597, 1054.6773929124415, 366.17383166728644]"
S000694,"[1064.458649951908, 326.3175355363487, 1080.093082429114, 318.8386624996213, 1042.0266381367867, 316.79896985324115, 1023.3332949575189, 324.9577404387619]"
S000704,"[1400.5621513390377, 438.22389167748145, 1560.7837151773952, 445.5039542822045, 1695.7515819512532, 451.5614486033629, 1766.6962298708456, 488.7717708619073, 1831.5846273582774, 525.1167367888579, 1649.0319357603023, 522.5206677940756, 1505.3145492343344, 521.6730620443653]"
S000706,"[1223.8139229648402, 883.5459244697175, 1308.6243165500675, 760.1600150412736, 1140.6552984938185, 671.8685672743811, 913.2523172567206, 556.5344097612285, 799.0144988522351, 507.18211910443756, 671.7753610828157, 536.523054202219, 792.0519192582287, 609.0122759914299, 1026.4370069846752, 760.1600150412736]"
S000707,"[1033.9462533336807, 676.4745787549623, 1106.3754512178139, 622.3496958321468, 1163.8192978155748, 584.0459325329235, 1082.658752244282, 507.21890071296355, 1026.4535776904945, 456.64428503768096, 964.8471335131858, 405.01747363438, 921.5561186858879, 370.87716286768097, 874.102506279042, 379.2040679327295, 827.4814133881057, 388.3636635042829, 865.7773111199461, 441.65585592059347, 914.0634430427017, 505.77302492146725, 977.3349262518295, 597.3689806370013]"
S000708,"[990.0922420158586, 680.3905548234325, 1119.8110233254897, 589.2783599165798, 963.1410299064457, 451.89583213085723, 875.5538682312321, 381.6644053704431, 781.0618483465303, 399.73865451378504, 883.0069993573912, 534.0750824059029]"
S000709,"[1001.0374904647282, 679.8191942101557, 1063.3827469899613, 629.0751021755548, 1128.796106962152, 583.5084401083784, 1042.3200976930818, 510.1459859191071, 982.7862595365248, 458.24151157077284, 922.3683916362654, 409.141911440455, 881.1957324614127, 375.6066573915164, 830.0119091555331, 385.425415621519, 785.2917716978787, 394.262360914808, 827.9654730421097, 449.42876282943377, 876.4256379204429, 513.6359322306186, 945.9865268505613, 607.4821351978483]"
S000710,"[796.4247573510668, 393.50966358371596, 893.0887201580955, 378.42607253773485, 952.5001258700566, 426.56519289724906, 1033.3152331948206, 494.3643357263967, 1116.041601364557, 565.738604846103, 1171.9586877540391, 613.6539789293737, 1075.7870415087943, 684.4607193306166, 1053.2441650970634, 668.8148572818588, 1020.2124463506356, 690.5414503233974, 942.5006287600023, 586.522297846226, 857.1103108019327, 473.80438867733096]"
S000711,"[834.2513003727765, 367.35720122496457, 933.9435730444335, 394.72932823593806, 1006.2693394924981, 368.00891853474957, 1048.6222657909143, 354.974572339048, 1092.929942533873, 339.98507421399097, 991.9345028991879, 324.34385877914906, 962.6132462310536, 332.1644664965701, 902.0159824502427, 348.45739924119715]"
S000713,"[837.5543340521543, 370.0001708946698, 937.2466067238112, 397.3722979056433, 1009.5723731718758, 370.65188820445485, 1051.925299470292, 357.6175420087532, 1096.2329762132506, 342.6280438836962, 995.2375365785657, 326.9868284488543, 965.9162799104313, 334.80743616627535, 905.3190161296205, 351.10036891090243]"
S000715,"[839.633655589906, 436.7702850564867, 939.3259282615628, 464.1424120674602, 1003.5295106103907, 438.2089001139188, 1051.841894169473, 420.28288322158795, 1097.8165817498902, 405.47443448444517, 989.5033347383991, 393.00416186369335, 954.4378950584199, 402.3568663292572, 907.3983376673722, 417.87048307271937]"
S000850,"[1230.2165328427784, 305.3605638064154, 1304.5381368994401, 330.66798708113146, 1071.11324712148, 355.97541035584754, 1012.75702467699, 328.4673415789822]"
S000851,"[1002.0172893859352, 328.3270482674655, 1067.697959766444, 356.457038599286, 1186.3252930047104, 340.38275840967435, 1304.2824153207262, 331.67585664030133, 1229.218792028716, 305.5551513321823, 1123.3254663132018, 316.2713381252567]"
S000852,"[767.6527602012657, 451.9253025584184, 703.2898734834112, 545.0047106409659, 809.8909046098577, 547.0136187290784, 850.788155545161, 450.5860304996767]"
S000852,"[1265.6258744593122, 535.7907682005012, 1474.6562681286405, 786.4950571966192, 1727.3774408026236, 757.4030919206192, 1461.8060390096243, 530.6568919753248]"
S000854,"[717.789380774242, 667.3201758910109, 822.6671569176159, 605.7213897011306, 987.6954223196894, 513.3232104163105, 1396.410285231367, 605.7213897011306, 1302.328750749811, 781.2779303422891, 1220.5857781674754, 932.1949565074955, 888.9869271259258, 778.1979910327951, 710.0777795872292, 678.09996347424]"
S000855,"[715.7383864432462, 671.8879470682446, 995.4070235067022, 508.3183090383828, 1407.2065268931851, 611.496275906432, 1225.3507127822259, 937.0193286408098, 921.6322660321839, 784.7146375119853]"
S000856,"[1325.0884216247232, 962.4614758036504, 1460.7391122881415, 625.1025203241744, 1301.9661448070951, 580.4294166305451, 992.127635450878, 514.1899870158534, 717.7432838816908, 666.6947203147946, 1226.43337386951, 928.5715350705524, 1320.4639662611978, 951.6783128431191]"
S000857,"[1291.3238195537815, 686.485087908657, 1246.2650237040446, 838.1603471337112, 424.5348783391062, 531.2549397955155, 556.1539925317587, 493.33612498925197]"
S000863,"[1148.0279850542881, 347.5008985314191, 1238.2537189423379, 394.46997300120273, 1468.0594343153186, 329.79124750182854, 1387.8587819703857, 307.461687507997]"
S000866,"[1139.0377163935264, 416.83858847254186, 1246.275036101678, 475.73302021926816, 1488.9334201196802, 405.4077393191549, 1388.1224347340394, 379.87931675861387]"
S000871,"[846.1217623584556, 213.02351510801753, 851.5622980802506, 226.43450769758576, 948.9478875003786, 228.6092632526509, 935.1651970051648, 214.65458177431637]"
S000876,"[589.813469473039, 420.89763364845277, 779.4828512697163, 477.88365974791174, 1003.0768379405962, 323.8673729926174, 1172.6998623116085, 217.59613513146425, 1037.0014428147986, 189.87320351551128]"
S000880,"[1432.3913718952654, 789.056987379828, 1745.4823800879847, 770.5634642381133, 1472.4916980677317, 530.1476633958218, 1367.613921924358, 525.5242826103932, 1245.7706231695558, 519.3597748964884]"
S000924,"[1305.4186985075455, 439.2159796025159, 1414.1316368544212, 511.6036343775042, 1738.0588899700315, 468.6950537722328, 1647.0792678073979, 417.86967914298566]"
S001081,"[1149.3591178107492, 486.11953236096286, 1372.8744603811547, 547.7376064211411, 1417.577528895236, 421.4205545977756, 1249.555650687138, 376.7474509041464]"
S001092,"[1069.5255176205637, 562.0812002322359, 1441.4088031040833, 639.1037928074587, 1454.896797914366, 721.9030798258234, 1034.8421023941214, 631.4015335499365]"
S001093,"[1053.5651870294812, 556.3833578203472, 1442.6254541057679, 635.1605153785075, 1461.6040037192458, 727.225386259731, 1016.5570152832, 629.4657810971947]"
S001093,"[366.168036838602, 551.1270163470398, 458.22119130851803, 582.4408645731979, 549.8070708826477, 520.747909858976, 462.8939402663817, 497.8467372756663]"
S001095,"[1069.5255176205637, 562.0812002322359, 1441.4088031040833, 639.1037928074587, 1454.896797914366, 721.9030798258234, 1034.8421023941214, 631.4015335499365]"
S001118,"[1332.7958472305995, 546.7106409686204, 1375.9574306235052, 438.87901136330845, 1244.9311953236124, 420.39358914525496, 955.1319925426731, 358.7755150850766, 836.4376382121819, 417.31268544224605]"
S001119,"[1332.7958472305995, 546.7106409686204, 1375.9574306235052, 438.87901136330845, 1244.9311953236124, 420.39358914525496, 955.1319925426731, 358.7755150850766, 836.4376382121819, 417.31268544224605]"
S001121,"[1359.0010942905776, 480.6081366530564, 1120.3368183859516, 380.0406896583564, 1316.4137257994382, 327.66532670720477, 1526.0557022792666, 392.9804852109937]"
S001122,"[1359.0010942905776, 480.6081366530564, 1120.3368183859516, 380.0406896583564, 1316.4137257994382, 327.66532670720477, 1526.0557022792666, 392.9804852109937]"
S001123,"[1104.9117603622838, 375.8809187301405, 1356.3099590589006, 479.05888559818965, 1512.0843030365588, 394.3605545871045, 1308.4980316994213, 331.22179874247735, 1134.2158448729322, 366.6411008016584]"
S001124,"[1153.1092677811137, 1078.8457460085233, 1350.5262581686409, 1078.4571373469191, 1613.4744160114697, 844.9660965476203, 1253.0465685199524, 675.4039520834637, 993.8240834200072, 564.7059996428693, 667.5910768682236, 636.0810560963301, 875.8369268805551, 828.2253356658841]"
S001125,"[1661.0704328715506, 881.2970577596474, 984.7438359559274, 561.6532985724729, 676.4468117208854, 640.6014559620763, 1160.0877684896075, 1073.8535391977048, 1501.1413515496224, 1073.8535391977048]"
S001130,"[1188.697513487528, 416.28549260777794, 1410.7920738471976, 484.124609921638, 1310.5410570181803, 527.2949573031854, 1184.070543480035, 578.1742952885804, 1049.8884132627347, 513.4187742162595, 971.2299231353518, 474.87382119702073, 1110.0390233601452, 434.7870700570125]"
S001130,"[122.74946613584385, 394.3060286833395, 209.73632752534806, 378.8990991428973, 132.00338756025917, 452.2360837554025, 2.1925397008443838e-14, 482.4336656546693, 1.8315595234833733, 472.5732307487863]"
