video_code,points
C001308,"[1130.3198031199668, 1075.8184011944559, 1864.4520920796604, 1060.4138826794112, 1692.9618723489182, 517.4046050240903, 1646.7173187136618, 423.0519291194425, 1591.7410526508277, 308.1565037440586, 1492.3777508773346, 303.7849510122092, 1461.1314295649154, 303.1604434790878, 1444.8833424824575, 317.52411674087875]"
C001308,"[3.973927608200312, 467.30062266782494, 3.973927608200312, 582.8345115306593, 541.5668636180545, 347.91560417622946, 674.5199553194163, 295.9253541879541, 801.6478973488827, 232.2252887143274, 806.0223823326214, 213.49006272068712, 753.5285625277572, 194.7548367270468, 674.1629063942125, 185.38722373022662, 622.2940130155968, 177.26862579964916, 566.0506346532422, 262.20165030415194, 572.3965660415587, 257.4140579003427]"
S000287,"[1875.3986098842731, 573.577056518304, 1793.699898461987, 570.496152815295, 1685.795939979722, 570.496152815295, 1599.4727731939106, 595.1433824393663, 1315.839510897672, 907.855108294771, 1113.9049600237197, 1069.602552702739, 1909.311282550128, 1078.4571373469191, 1918.560193277179, 609.0074491029063]"
S000287,"[560.0950845557886, 346.10470794433013, 564.151624348355, 378.12989117297536, 660.2916174321772, 365.9684291874139, 748.7241849101234, 352.18543893711086, 883.4013060233259, 327.8625149659878, 941.4098250570246, 305.1611192596064, 963.7207939161395, 293.40503934023025, 918.693202218653, 265.43367677343883, 904.4953129446708, 280.83819528848335]"
C005605,"[1642.6343565868165, 330.8762166868231, 1469.988023015193, 632.8047795816967, 1152.4420880530997, 1068.752653557458, 1910.8527676713027, 1077.9953646664846, 1910.8527676713027, 486.46185368877326, 1781.368017492585, 375.5493203804524]"
S001625,"[1067.468688453928, 261.82655959847364, 1061.0282303197196, 279.4262127955822, 1088.4849202602923, 289.241404001662, 1233.564714020357, 300.07195981526735, 1355.8478175989994, 309.8748453248576, 1519.9100142809418, 278.3985424915672, 1384.660393462564, 276.029358407341, 1245.115623844284, 269.96238280521794]"
S001625,"[7.533468816057029, 603.2630468299071, 254.30470680046614, 699.5111502515948, 383.47402668293034, 634.0624399248472, 770.9555523011644, 741.6347264219786, 1098.8662462532734, 814.6158970165105, 1351.2799756530353, 857.3580398631626, 1451.530791084201, 1069.1038673908756, 8.770158803377535e-14, 1078.4571373469191]"
S002380,"[272.2540838620554, 1078.4571373469191, 648.3764534288061, 906.3205547411541, 1007.5424866626297, 712.2236214515926, 1214.101492900108, 579.7447622222093, 1243.389710202437, 1078.4571373469191]"
S002380,"[1918.463994514266, 877.0519695625696, 1520.857032013975, 414.91641411123237, 1573.2675261339318, 384.1073770811433, 1741.0303709623856, 386.05105554139834, 1721.2500977667523, 428.7804807747725, 1804.4902943102131, 467.29177706238397, 1918.463994514266, 522.7480437165444]"
S002380,"[1799.6051659335033, 189.68549881800536, 1772.8860904997991, 266.70809139322824, 1696.839491188489, 263.6271876902193, 1583.7972489689737, 254.38447658119256, 1498.5017389306122, 251.30357287818356, 1376.2105859840458, 241.03389386815394, 1279.6108517237324, 236.92602226414206, 1209.730192897123, 230.76421485812423, 1163.160097033772, 222.49617127043652, 1100.798577667408, 216.3866642440826, 1028.8626053458981, 199.95517782803506, 961.98234669435, 183.6709672162468, 930.2075575906849, 176.3349161049667, 903.4884821569813, 164.0113012929311, 891.1566011875797, 149.6337506788895, 929.1799008432347, 143.47194327287167, 949.9930179740983, 152.00612360198855, 979.1099591518525, 151.15031701781942, 1050.189550850487, 143.4480577602971, 1106.964518152109, 143.47194327287167, 1149.1496573419681, 140.81436829483954, 1105.9368614046584, 192.76640252101427, 1165.3455172632111, 185.45130996482212, 1232.338641341026, 178.38885190697263, 1305.4004511299875, 170.92704965063723, 1397.7913776804985, 171.20007659995184, 1464.5890662647573, 170.17310869894897, 1547.8292628082186, 172.2270445009549, 1630.0418026042296, 178.38885190697263, 1705.0607451680899, 185.57762721399348]"
C001261,"[1524.639869160014, 431.5513173338307, 1408.9878070888697, 516.2602750492426, 1220.0894390393332, 674.1269689734193, 1249.0024545571193, 683.7529868956252, 1239.3647827178572, 770.3871481954783, 1169.9735454751703, 849.3204951575667, 1235.5097139821526, 1066.8685001994202, 1601.7412438741108, 1068.793703783861, 1644.1469999668636, 887.8245668463902, 1711.6107028416984, 828.1432557287138, 1833.0453680164, 801.1904055465374, 1904.3641396269395, 787.713980455449, 1904.3641396269395, 662.5757474667722, 1709.6831684738459, 579.7919933358015, 1663.4223436453879, 541.287921646978, 1673.0600154846502, 518.1854786336839, 1673.0600154846502, 510.48466429591906]"
C001251,"[1321.9437062130041, 1073.8535391977048, 1551.239617987817, 546.2487800574282, 1612.8990228348255, 426.86376156583293, 1686.1195660906474, 394.1291597213632, 1900.0006266537077, 384.5013356494604, 1792.0966681714428, 419.16150230831045, 1788.2429553685047, 467.30062266782494, 1842.1949346096374, 571.2811226443757, 1874.951493434611, 650.2292800339791, 1919.2691906683979, 663.708233734643, 1917.3423342669287, 1073.8535391977048]"
C001251,"[0.12021480526234173, 467.5145790067915, 632.1291144870981, 321.1716531138681, 753.5210677796457, 296.1393105269208, 832.5221802398755, 271.10696793997334, 842.1564622472205, 253.7768846105481, 774.7164881958048, 244.14906053864527, 716.9107961517348, 273.0325327543539, 410.5406283181618, 336.5761716289126, 1.542862653080904, 430.9288475335606, 1.542862653080904, 430.9288475335606, 1.542862653080904, 430.9288475335606, 5.900784009669385, 432.8544123479413]"
C001307,"[1086.2045693678679, 1078.4571249487717, 1191.7741439764002, 723.8459632456353, 1239.2000138664173, 561.9141081136628, 1249.2741851455708, 512.0042849262342, 1268.3466304695842, 445.53409801079124, 1298.781383646201, 402.5716601264198, 1330.8393236589043, 363.25697640204197, 1362.491466962586, 336.9120852465311, 1379.5349287414917, 327.59004683765806, 1464.5516010003653, 303.9640844127835, 1485.4998990358933, 300.7675199706925, 1566.8722556824775, 302.2194824625221, 1673.9574983409448, 316.76546510052214, 1777.6160132343416, 333.87838585111035, 1721.9316870519383, 333.87838585111035, 1681.6676358123545, 412.5978213038163, 1643.9736303965742, 416.87605149146344, 1637.9768568077, 428.8550960168753, 1691.9478191075673, 507.5745314695812, 1830.7302935929415, 533.2439125954635, 1918.4794109217337, 641.8599192096227, 1918.4794109217337, 1078.4571249487717]"
C001307,"[1.754045855737187e-13, 591.7271379361129, 64.6372702681279, 553.455914570562, 181.7017494146027, 501.6389637076579, 325.62431554758274, 438.1655849236579, 483.0980323878889, 373.7587740987166, 524.2187655687403, 365.357885730246, 564.3948816519346, 348.87891008131027, 607.8151295172416, 328.6136091924558, 660.162904981023, 305.10586016138456, 719.0034277891492, 280.78749909475914, 769.3222197078227, 258.4956681170192, 783.5251045235774, 245.12056953037518, 798.9453794663966, 235.7985311215021, 813.6708297142824, 224.07472112178863, 811.6418461691748, 208.26778642848214, 762.0178789454346, 191.62017518379926, 733.2063126049039, 187.5671150060283, 636.2208991487508, 182.29813677492615, 570.481832287258, 178.65038261493234, 577.7861730496462, 233.3666950148395, 585.4963105210558, 247.14709961926062, 577.7861730496462, 265.7911764370068, 540.8586725286842, 264.57525838367553, 509.61232593402406, 275.9238268814341, 1.754045855737187e-13, 481.54625587271005]"
C004353,"[449.07569189836823, 420.0000958271836, 242.82951453816017, 410.3740779049778, 32.72826844224731, 404.59846715165423, 13.45292476372317, 483.5318141137426, 158.01800235265407, 535.5123108936544, 304.51061430943736, 545.1383288158603, 398.9597983342056, 491.2326284515074]"
C004353,"[1525.8241585021703, 74.36098844904056, 1453.3488662709194, 69.74049984638171, 1437.9285913281003, 314.6263957872997, 1383.9576290282328, 317.7067215224056, 1320.7345017626735, 616.4983178276766, 1260.5954294856783, 821.3399792122182, 1163.4476973459168, 1075.4668523584537, 1653.8124405275705, 1070.8463637557948, 1646.1023030561605, 1010.7800119212301, 1723.2036777702572, 964.5751258946418, 1723.2036777702572, 879.8661681792299, 1712.4094853102836, 784.3760703909473, 1698.5312378617461, 651.9220637813944, 1658.4385230104162, 521.0082200393941, 1644.5602755618788, 462.48203107238226, 1622.9718906419316, 436.29926232398225, 1606.0095882048306, 348.5099788734645, 1618.345808159086, 308.46574431708797, 1599.8414782277027, 217.59613513146425, 1569.0009283420643, 132.8871774160524, 1564.3748458592183, 85.14212852191116]"
S002437,"[1908.9586763375962, 868.9733310074067, 1242.6763337796915, 286.3180421013318, 1458.6011670160492, 303.27361929172025, 1529.547897936567, 349.5161025382341, 1918.2125977620117, 437.3768207066105]"
S002437,"[8.82014385764584, 992.2866196647772, 847.8423530046368, 201.54015614938967, 809.284347069573, 198.45732393295543, 670.4755257033428, 252.40688772055498, 8.82014385764584, 744.1186262418192]"
S000581,"[1203.6202555560476, 1071.9472026757862, 1388.6986840443542, 688.4947586437822, 1488.9494994755203, 409.76025113457456, 1512.0843030365588, 375.8809187301405, 1561.4385506334406, 380.5008276943814, 1604.6235172807121, 380.5008276943814, 1683.2818493882423, 392.82058493235746, 1649.3508041653863, 425.1599476820445, 1832.886912416291, 830.1719668805065, 1913.0875647612236, 1070.407233021039]"
C001022,"[1278.8438679894668, 1054.8885868939178, 1533.1889129833767, 511.1090833128446, 1596.3898029515601, 407.89880926204603, 1671.9225738891453, 372.4684166774435, 1745.9138597055555, 374.0088685289479, 1829.1540562490168, 395.5751944500104, 1798.3243538255128, 440.24829814363954, 1876.9400950054483, 609.6980018091298, 1915.4772230348283, 637.4261351362101, 1903.1453420654268, 1067.2122017059535]"
C001022,"[10.20161326226981, 407.89880926204603, 68.77804786692771, 418.68197222257714, 555.8873461582939, 303.1480833597429, 750.1144714263703, 269.2581426266449, 816.3983316369042, 249.23226855708694, 787.1101143345752, 216.8827796754933, 716.2017987605155, 221.5041352300067, 458.77378352425563, 270.7985944781493, 11.743098383445014, 372.4684166774435]"
S001640,"[1148.8504444939492, 1065.2539432540084, 1220.1827554738172, 826.5586467682227, 1299.2037122293016, 496.74921533140133, 1307.339027767249, 451.73471773110435, 1376.4892098398034, 430.07360610389367, 1558.5039492103576, 361.03959861526346, 1604.1029823161725, 357.6918384962483, 1682.5601422188242, 367.7351188532939, 1752.9704139263324, 371.75243099611225, 1725.476879259591, 403.2213761148554, 1725.476879259591, 424.6470408765527, 1761.0173021214762, 452.0986738524776, 1902.659460524449, 537.8143365031596, 1918.463994514266, 1030.6046260222006, 1918.463994514266, 1078.4571373469191]"
C001616,"[653.0119308033345, 385.1207366586225, 659.1812117529447, 442.09961388426154, 969.1875794708587, 428.2398869915386, 1208.2472162682552, 417.4600994083096, 1421.087409029808, 398.98046355134557, 1572.2347922952583, 368.1810704564054, 1646.2661636905812, 332.7617683972243, 1559.8962303960382, 306.5822842665253, 1339.3444364474724, 349.70143459944137, 1029.3380687295585, 363.5611614921644, 649.9272903285295, 375.8809187301405]"
C001616,"[5.237431094260633, 505.23836972888876, 230.41618575503395, 312.74216288551327, 111.65752747503707, 300.42240564753723, 2.1527906194555086, 357.4012828731764]"
S001655,"[1580.142464009852, 261.2651875291038, 1441.4088031040833, 334.4366504755655, 1283.406578183624, 438.41715045211635, 1142.746060876386, 611.7179837463676, 1025.2078203867766, 840.8601966576557, 923.0844311089191, 1079.6302336408464, 1905.781195858115, 1066.1512799401821, 1900.0006266537077, 569.3555578299952, 1689.9732788935855, 461.5239282246831, 1657.216720068612, 322.88326158928203, 1639.875012455391, 278.59527085852886]"
S001655,"[196.65956775510145, 207.34937272644777, 108.0241732875269, 222.75389124149234, 160.0492961271903, 265.1163171578649, 314.19780824471115, 276.6697060441483, 495.3223099827983, 278.59527085852886, 620.5679760782841, 270.89301160100666, 732.3256473634868, 257.41405790034264, 741.9599293708318, 222.75389124149234, 464.4926075592942, 216.9771967983506, 308.4172390403042, 203.49824309768667]"
C001280,"[1.542862653080904, 677.4778832753259, 189.01388731859407, 620.481164769661, 284.58596483145703, 592.7530314425808, 242.96586655972635, 546.539475897447, 147.3937890468634, 515.7304388673579, 139.68636344098735, 575.8080610760317, 4.0356727775689425, 603.536194403112]"
C002763,"[2.6508629080356774, 664.0386631930618, 81.30919501556606, 617.8178745717349, 247.8797806550422, 536.1611480073909, 553.2591876607485, 422.1498694081181, 633.4598400056815, 389.7953173731894, 733.7106554368477, 351.27799352208376, 801.5727458825602, 328.16759921142034, 863.2655553786624, 317.3827485331107, 903.365881551129, 298.89443308458004, 968.1433315220363, 277.32473172796085, 974.3126124716465, 254.21433741729743, 921.8737243999597, 252.67364446325323, 878.688757752688, 249.59225855516473, 781.5225827963269, 238.80740787685517, 729.08369472464, 229.56325015258983, 641.1714411926943, 255.75503037134166, 536.2936650493203, 291.1909683143589, 480.7701365028283, 323.54552034928764, 331.1650734747803, 355.9000723842164, 192.35625210855017, 408.2836328217201, 115.2402402384223, 448.34164962687, 62.80135216673539, 471.45204393753346, 1.1085426706330712, 496.10313120224106]"
C002763,"[1444.7202848794263, 1078.4571373469191, 1492.5322122389057, 969.0958680938185, 1535.7171788861774, 791.9161783787325, 1574.275184821241, 619.358567525779, 1603.5792693318897, 434.4754130404718, 1608.2062300440975, 351.2779935220836, 1615.9178312311103, 323.5455203492875, 1637.5103145547462, 300.43512603862405, 1674.5260002524074, 286.568889452226, 1717.7109668996789, 281.9468105900934, 1750.0996918851329, 285.0281964981818, 1767.0652144965609, 298.8944330845799, 1765.5228942591584, 325.0862133033317, 1734.6764895111069, 325.0862133033317, 1731.591849036302, 355.90007238421623, 1743.9304109355223, 397.4987821434103, 1774.7768156835734, 445.2602637187814, 1804.080900194222, 468.37065802944477, 1811.792501381235, 494.5624382481966, 1839.554265654481, 562.3529282261426, 1868.8583501651297, 645.5503477445309, 1891.993153726168, 721.044302492698, 1918.2125977620117, 791.9161783787325, 1918.2125977620117, 887.4391415294745, 1918.2125977620117, 1076.9443748769143]"
S001524,"[125.24991809916305, 481.60661052930146, 235.11937706675056, 473.90579619153675, 329.56856109151863, 481.60661052930146, 387.39459212709113, 502.78384995815435, 439.43802005910624, 547.0635324003016, 560.8726852338082, 839.6944772353608, 666.8870754656908, 1076.494518121626, 1.8877185566086743, 1074.5693145371847, 1.8877185566086743, 651.0245259601252, 82.84416200641004, 535.5123108936544]"
S001524,"[1912.0742770983486, 548.9887359847427, 1399.3501352496075, 416.14968865830133, 1195.0314922572516, 358.3935811250659, 1075.5243614504022, 327.590323774007, 998.422986736306, 327.590323774007, 956.0172306435528, 337.216341696213, 956.0172306435528, 362.24398829394835, 1008.0606585755678, 364.1691918783895, 1112.147514439598, 404.59846715165423, 1196.9590266251043, 439.25213167159546, 1663.4223436453879, 577.8667897513603, 1917.8568802019058, 654.8749331290076]"
C002873,"[259.5532626002859, 365.2392440185451, 419.92412200560653, 306.7130550515333, 679.6015520426836, 324.5789443151474, 1008.0606585755678, 366.09439546283056, 1486.2089574074312, 461.540517651323, 1453.0037010123613, 619.9377436242424, 704.4702808648615, 438.3622586532233, 427.45605599921475, 387.7569072907695]"
S001566,"[1485.8648590007153, 448.64448491693634, 1399.4949257061721, 494.8435745593465, 1501.288061374741, 573.3820269514437, 1643.1815232157762, 634.9808131413238, 1828.259951704083, 685.7998117479749, 1914.629884998626, 727.378992426144, 1914.629884998626, 667.3201758910109, 1800.4981874308369, 624.2010255580947, 1499.7457411373384, 485.60375663086444, 1513.6266232739615, 454.8043635359243]"
